10-Sep-2014 15:46:23
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140910-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch02
Sm = [0.00  0.06  0.14  0.24  0.37  0.55  0.78]
Dy = [0.00  0.05  0.11  0.20  0.32  0.49  0.71]
Tm = [0.00  0.06  0.15  0.28  0.47  0.76]
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, Eu, mix] [14.00  14.35  14.22  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, Eu, mix] [14.97  14.74  15.90  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 6.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, Eu]  [6,  7,  4,  5,]
Lanthanide Valves: [Sm, Dy, Tm, Eu]  [C2,  C3,  C4,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_Eu	P_Sm	P_Dy	P_Tm	P_Eu
11-Sep-2014 03:19:40 Setting valves: 11 to 1
11-Sep-2014 03:19:40 Setting valves: 13 to 1
11-Sep-2014 03:19:40 Setting valves: 12  18 to 0  0
11-Sep-2014 03:19:41 Setting valves: 24 to 0
11-Sep-2014 03:19:42 Setting valves: 31 to 0
11-Sep-2014 03:19:49 Setting valves: 24 to 1
11-Sep-2014 03:19:50 Setting valves: 20 to 0
11-Sep-2014 03:19:50 Setting valves: 22 to 0
11-Sep-2014 03:19:50 Setting valves: 23 to 0
11-Sep-2014 03:19:50 Setting valves: 19 to 0
11-Sep-2014 03:21:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:21:36 Setting valves: 12  18 to 1  1
11-Sep-2014 03:21:36 Setting valves: 16 to 0
11-Sep-2014 03:21:37 Setting valves: 13 to 0
11-Sep-2014 03:21:54 Setting valves: 11 to 0
% Making Code # 131 = [0.24  0.32  0.15  0.29]
11-Sep-2014 03:25:00 Setting valves: 11 to 1
11-Sep-2014 03:25:00 Setting valves: 11 to 1
11-Sep-2014 03:25:00 Setting valves: 13 to 1
11-Sep-2014 03:25:01 Setting valves: 12  18 to 0  0
11-Sep-2014 03:25:02 Setting valves: 24 to 0
11-Sep-2014 03:25:02 Setting valves: 31 to 0
11-Sep-2014 03:25:09 Setting valves: 24 to 1
11-Sep-2014 03:25:10 Setting valves: 20 to 0
11-Sep-2014 03:25:10 Setting valves: 22 to 0
11-Sep-2014 03:25:10 Setting valves: 23 to 0
11-Sep-2014 03:25:10 Setting valves: 19 to 0
11-Sep-2014 03:26:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:26:56 Setting valves: 12  18 to 1  1
11-Sep-2014 03:26:56 Setting valves: 16 to 0
11-Sep-2014 03:26:57 Setting valves: 13 to 0
11-Sep-2014 03:27:14 Setting valves: 11 to 0
% Making Code # 132 = [0.24  0.32  0.28  0.16]
11-Sep-2014 03:30:20 Setting valves: 11 to 1
11-Sep-2014 03:30:20 Setting valves: 11 to 1
11-Sep-2014 03:30:20 Setting valves: 13 to 1
11-Sep-2014 03:30:21 Setting valves: 12  18 to 0  0
11-Sep-2014 03:30:21 Setting valves: 24 to 0
11-Sep-2014 03:30:22 Setting valves: 31 to 0
11-Sep-2014 03:30:29 Setting valves: 24 to 1
11-Sep-2014 03:30:30 Setting valves: 20 to 0
11-Sep-2014 03:30:30 Setting valves: 22 to 0
11-Sep-2014 03:30:30 Setting valves: 19 to 0
11-Sep-2014 03:32:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:32:16 Setting valves: 12  18 to 1  1
11-Sep-2014 03:32:17 Setting valves: 16 to 0
11-Sep-2014 03:32:17 Setting valves: 13 to 0
11-Sep-2014 03:32:34 Setting valves: 11 to 0
% Making Code # 133 = [0.24  0.49  0.00  0.28]
11-Sep-2014 03:35:40 Setting valves: 11 to 1
11-Sep-2014 03:35:40 Setting valves: 11 to 1
11-Sep-2014 03:35:40 Setting valves: 13 to 1
11-Sep-2014 03:35:41 Setting valves: 12  18 to 0  0
11-Sep-2014 03:35:41 Setting valves: 24 to 0
11-Sep-2014 03:35:42 Setting valves: 31 to 0
11-Sep-2014 03:35:49 Setting valves: 24 to 1
11-Sep-2014 03:35:50 Setting valves: 20 to 0
11-Sep-2014 03:35:50 Setting valves: 22 to 0
11-Sep-2014 03:35:50 Setting valves: 23 to 0
11-Sep-2014 03:35:50 Setting valves: 19 to 0
11-Sep-2014 03:37:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:37:36 Setting valves: 12  18 to 1  1
11-Sep-2014 03:37:37 Setting valves: 16 to 0
11-Sep-2014 03:37:37 Setting valves: 13 to 0
11-Sep-2014 03:37:54 Setting valves: 11 to 0
% Making Code # 134 = [0.24  0.49  0.06  0.21]
11-Sep-2014 03:40:59 Setting valves: 11 to 1
11-Sep-2014 03:41:00 Setting valves: 11 to 1
11-Sep-2014 03:41:00 Setting valves: 13 to 1
11-Sep-2014 03:41:00 Setting valves: 12  18 to 0  0
11-Sep-2014 03:41:01 Setting valves: 24 to 0
11-Sep-2014 03:41:02 Setting valves: 31 to 0
11-Sep-2014 03:41:09 Setting valves: 24 to 1
11-Sep-2014 03:41:10 Setting valves: 20 to 0
11-Sep-2014 03:41:10 Setting valves: 22 to 0
11-Sep-2014 03:41:10 Setting valves: 23 to 0
11-Sep-2014 03:41:10 Setting valves: 19 to 0
11-Sep-2014 03:42:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:42:56 Setting valves: 12  18 to 1  1
11-Sep-2014 03:42:57 Setting valves: 16 to 0
11-Sep-2014 03:42:58 Setting valves: 13 to 0
11-Sep-2014 03:43:14 Setting valves: 11 to 0
% Making Code # 135 = [0.24  0.49  0.15  0.13]
11-Sep-2014 03:46:19 Setting valves: 11 to 1
11-Sep-2014 03:46:20 Setting valves: 11 to 1
11-Sep-2014 03:46:20 Setting valves: 13 to 1
11-Sep-2014 03:46:20 Setting valves: 12  18 to 0  0
11-Sep-2014 03:46:21 Setting valves: 24 to 0
11-Sep-2014 03:46:22 Setting valves: 31 to 0
11-Sep-2014 03:46:29 Setting valves: 24 to 1
11-Sep-2014 03:46:30 Setting valves: 20 to 0
11-Sep-2014 03:46:30 Setting valves: 22 to 0
11-Sep-2014 03:46:30 Setting valves: 19 to 0
11-Sep-2014 03:48:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:48:16 Setting valves: 12  18 to 1  1
11-Sep-2014 03:48:17 Setting valves: 16 to 0
11-Sep-2014 03:48:17 Setting valves: 13 to 0
11-Sep-2014 03:48:34 Setting valves: 11 to 0
% Making Code # 136 = [0.24  0.71  0.00  0.05]
11-Sep-2014 03:51:39 Setting valves: 11 to 1
11-Sep-2014 03:51:40 Setting valves: 11 to 1
11-Sep-2014 03:51:40 Setting valves: 13 to 1
11-Sep-2014 03:51:40 Setting valves: 12  18 to 0  0
11-Sep-2014 03:51:41 Setting valves: 24 to 0
11-Sep-2014 03:51:42 Setting valves: 31 to 0
11-Sep-2014 03:51:49 Setting valves: 24 to 1
11-Sep-2014 03:51:50 Setting valves: 20 to 0
11-Sep-2014 03:51:50 Setting valves: 19 to 0
11-Sep-2014 03:53:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:53:36 Setting valves: 12  18 to 1  1
11-Sep-2014 03:53:37 Setting valves: 16 to 0
11-Sep-2014 03:53:37 Setting valves: 13 to 0
11-Sep-2014 03:53:54 Setting valves: 11 to 0
% Making Code # 137 = [0.37  0.00  0.00  0.63]
11-Sep-2014 03:57:00 Setting valves: 11 to 1
11-Sep-2014 03:57:00 Setting valves: 11 to 1
11-Sep-2014 03:57:00 Setting valves: 13 to 1
11-Sep-2014 03:57:01 Setting valves: 12  18 to 0  0
11-Sep-2014 03:57:01 Setting valves: 24 to 0
11-Sep-2014 03:57:02 Setting valves: 31 to 0
11-Sep-2014 03:57:09 Setting valves: 24 to 1
11-Sep-2014 03:57:10 Setting valves: 20 to 0
11-Sep-2014 03:57:10 Error: expected to set values 0 read back 1
11-Sep-2014 03:57:10 Retried setting valves; succeeded!
11-Sep-2014 03:57:10 Setting valves: 23 to 0
11-Sep-2014 03:57:10 Setting valves: 19 to 0
11-Sep-2014 03:58:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 03:58:56 Setting valves: 12  18 to 1  1
11-Sep-2014 03:58:57 Setting valves: 16 to 0
11-Sep-2014 03:58:58 Setting valves: 13 to 0
11-Sep-2014 03:59:14 Setting valves: 11 to 0
% Making Code # 138 = [0.37  0.00  0.06  0.57]
11-Sep-2014 04:02:20 Setting valves: 11 to 1
11-Sep-2014 04:02:20 Setting valves: 11 to 1
11-Sep-2014 04:02:20 Setting valves: 13 to 1
11-Sep-2014 04:02:21 Setting valves: 12  18 to 0  0
11-Sep-2014 04:02:22 Setting valves: 24 to 0
11-Sep-2014 04:02:22 Setting valves: 31 to 0
11-Sep-2014 04:02:29 Setting valves: 24 to 1
11-Sep-2014 04:02:30 Setting valves: 20 to 0
11-Sep-2014 04:02:30 Setting valves: 23 to 0
11-Sep-2014 04:02:30 Setting valves: 19 to 0
11-Sep-2014 04:04:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:04:16 Setting valves: 12  18 to 1  1
11-Sep-2014 04:04:17 Setting valves: 16 to 0
11-Sep-2014 04:04:17 Setting valves: 13 to 0
11-Sep-2014 04:04:34 Setting valves: 11 to 0
% Making Code # 139 = [0.37  0.00  0.15  0.48]
11-Sep-2014 04:07:39 Setting valves: 11 to 1
11-Sep-2014 04:07:40 Setting valves: 11 to 1
11-Sep-2014 04:07:40 Setting valves: 13 to 1
11-Sep-2014 04:07:40 Setting valves: 12  18 to 0  0
11-Sep-2014 04:07:41 Setting valves: 24 to 0
11-Sep-2014 04:07:42 Setting valves: 31 to 0
11-Sep-2014 04:07:49 Setting valves: 24 to 1
11-Sep-2014 04:07:50 Setting valves: 20 to 0
11-Sep-2014 04:07:50 Setting valves: 23 to 0
11-Sep-2014 04:07:50 Setting valves: 19 to 0
11-Sep-2014 04:09:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:09:36 Setting valves: 12  18 to 1  1
11-Sep-2014 04:09:37 Setting valves: 16 to 0
11-Sep-2014 04:09:37 Setting valves: 13 to 0
11-Sep-2014 04:09:54 Setting valves: 11 to 0
% Making Code # 140 = [0.37  0.00  0.28  0.35]
11-Sep-2014 04:12:59 Setting valves: 11 to 1
11-Sep-2014 04:13:00 Setting valves: 11 to 1
11-Sep-2014 04:13:00 Setting valves: 13 to 1
11-Sep-2014 04:13:00 Setting valves: 12  18 to 0  0
11-Sep-2014 04:13:01 Setting valves: 24 to 0
11-Sep-2014 04:13:02 Setting valves: 31 to 0
11-Sep-2014 04:13:09 Setting valves: 24 to 1
11-Sep-2014 04:13:10 Setting valves: 20 to 0
11-Sep-2014 04:13:10 Setting valves: 23 to 0
11-Sep-2014 04:13:10 Setting valves: 19 to 0
11-Sep-2014 04:14:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:14:56 Setting valves: 12  18 to 1  1
11-Sep-2014 04:14:57 Setting valves: 16 to 0
11-Sep-2014 04:14:57 Setting valves: 13 to 0
11-Sep-2014 04:15:14 Setting valves: 11 to 0
% Making Code # 141 = [0.37  0.00  0.47  0.15]
11-Sep-2014 04:18:19 Setting valves: 11 to 1
11-Sep-2014 04:18:20 Setting valves: 11 to 1
11-Sep-2014 04:18:20 Setting valves: 13 to 1
11-Sep-2014 04:18:20 Setting valves: 12  18 to 0  0
11-Sep-2014 04:18:21 Setting valves: 24 to 0
11-Sep-2014 04:18:22 Setting valves: 31 to 0
11-Sep-2014 04:18:29 Setting valves: 24 to 1
11-Sep-2014 04:18:30 Setting valves: 20 to 0
11-Sep-2014 04:18:30 Setting valves: 22 to 0
11-Sep-2014 04:18:30 Setting valves: 19 to 0
11-Sep-2014 04:20:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:20:16 Setting valves: 12  18 to 1  1
11-Sep-2014 04:20:17 Setting valves: 16 to 0
11-Sep-2014 04:20:17 Setting valves: 13 to 0
11-Sep-2014 04:20:34 Setting valves: 11 to 0
% Making Code # 142 = [0.37  0.05  0.00  0.58]
11-Sep-2014 04:23:39 Setting valves: 11 to 1
11-Sep-2014 04:23:40 Setting valves: 11 to 1
11-Sep-2014 04:23:40 Setting valves: 13 to 1
11-Sep-2014 04:23:40 Setting valves: 12  18 to 0  0
11-Sep-2014 04:23:41 Setting valves: 24 to 0
11-Sep-2014 04:23:42 Setting valves: 31 to 0
11-Sep-2014 04:23:49 Setting valves: 24 to 1
11-Sep-2014 04:23:50 Setting valves: 20 to 0
11-Sep-2014 04:23:50 Setting valves: 22 to 0
11-Sep-2014 04:23:50 Setting valves: 23 to 0
11-Sep-2014 04:23:50 Setting valves: 19 to 0
11-Sep-2014 04:25:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:25:36 Setting valves: 12  18 to 1  1
11-Sep-2014 04:25:37 Setting valves: 16 to 0
11-Sep-2014 04:25:38 Setting valves: 13 to 0
11-Sep-2014 04:25:54 Setting valves: 11 to 0
11-Sep-2014 04:25:54 Error: expected to set values 0 read back 1
11-Sep-2014 04:25:54 Retried setting valves; succeeded!
% Making Code # 143 = [0.37  0.05  0.06  0.52]
11-Sep-2014 04:29:00 Setting valves: 11 to 1
11-Sep-2014 04:29:00 Setting valves: 11 to 1
11-Sep-2014 04:29:00 Setting valves: 13 to 1
11-Sep-2014 04:29:01 Setting valves: 12  18 to 0  0
11-Sep-2014 04:29:01 Setting valves: 24 to 0
11-Sep-2014 04:29:02 Setting valves: 31 to 0
11-Sep-2014 04:29:09 Setting valves: 24 to 1
11-Sep-2014 04:29:10 Setting valves: 20 to 0
11-Sep-2014 04:29:10 Setting valves: 22 to 0
11-Sep-2014 04:29:10 Setting valves: 23 to 0
11-Sep-2014 04:29:10 Setting valves: 19 to 0
11-Sep-2014 04:30:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:30:56 Setting valves: 12  18 to 1  1
11-Sep-2014 04:30:57 Setting valves: 16 to 0
11-Sep-2014 04:30:58 Setting valves: 13 to 0
11-Sep-2014 04:31:14 Setting valves: 11 to 0
% Making Code # 144 = [0.37  0.05  0.15  0.43]
11-Sep-2014 04:34:19 Setting valves: 11 to 1
11-Sep-2014 04:34:20 Setting valves: 11 to 1
11-Sep-2014 04:34:20 Setting valves: 13 to 1
11-Sep-2014 04:34:20 Setting valves: 12  18 to 0  0
11-Sep-2014 04:34:21 Setting valves: 24 to 0
11-Sep-2014 04:34:22 Setting valves: 31 to 0
11-Sep-2014 04:34:29 Setting valves: 24 to 1
11-Sep-2014 04:34:30 Setting valves: 20 to 0
11-Sep-2014 04:34:30 Setting valves: 22 to 0
11-Sep-2014 04:34:30 Setting valves: 23 to 0
11-Sep-2014 04:34:30 Setting valves: 19 to 0
11-Sep-2014 04:36:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:36:16 Setting valves: 12  18 to 1  1
11-Sep-2014 04:36:17 Setting valves: 16 to 0
11-Sep-2014 04:36:18 Setting valves: 13 to 0
11-Sep-2014 04:36:34 Setting valves: 11 to 0
% Making Code # 145 = [0.37  0.05  0.28  0.30]
11-Sep-2014 04:39:40 Setting valves: 11 to 1
11-Sep-2014 04:39:40 Setting valves: 11 to 1
11-Sep-2014 04:39:40 Setting valves: 13 to 1
11-Sep-2014 04:39:41 Setting valves: 12  18 to 0  0
11-Sep-2014 04:39:41 Setting valves: 24 to 0
11-Sep-2014 04:39:42 Setting valves: 31 to 0
11-Sep-2014 04:39:49 Setting valves: 24 to 1
11-Sep-2014 04:39:50 Setting valves: 20 to 0
11-Sep-2014 04:39:50 Setting valves: 22 to 0
11-Sep-2014 04:39:50 Setting valves: 23 to 0
11-Sep-2014 04:39:50 Setting valves: 19 to 0
11-Sep-2014 04:41:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:41:36 Setting valves: 12  18 to 1  1
11-Sep-2014 04:41:37 Setting valves: 16 to 0
11-Sep-2014 04:41:37 Setting valves: 13 to 0
11-Sep-2014 04:41:54 Setting valves: 11 to 0
% Making Code # 146 = [0.37  0.05  0.47  0.11]
11-Sep-2014 04:45:00 Setting valves: 11 to 1
11-Sep-2014 04:45:00 Setting valves: 11 to 1
11-Sep-2014 04:45:00 Setting valves: 13 to 1
11-Sep-2014 04:45:01 Setting valves: 12  18 to 0  0
11-Sep-2014 04:45:01 Setting valves: 24 to 0
11-Sep-2014 04:45:02 Setting valves: 31 to 0
11-Sep-2014 04:45:09 Setting valves: 24 to 1
11-Sep-2014 04:45:10 Setting valves: 20 to 0
11-Sep-2014 04:45:10 Setting valves: 22 to 0
11-Sep-2014 04:45:10 Setting valves: 19 to 0
11-Sep-2014 04:46:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:46:56 Setting valves: 12  18 to 1  1
11-Sep-2014 04:46:57 Setting valves: 16 to 0
11-Sep-2014 04:46:57 Setting valves: 13 to 0
11-Sep-2014 04:47:14 Setting valves: 11 to 0
% Making Code # 147 = [0.37  0.11  0.00  0.52]
11-Sep-2014 04:50:20 Setting valves: 11 to 1
11-Sep-2014 04:50:20 Setting valves: 11 to 1
11-Sep-2014 04:50:20 Setting valves: 13 to 1
11-Sep-2014 04:50:21 Setting valves: 12  18 to 0  0
11-Sep-2014 04:50:21 Setting valves: 24 to 0
11-Sep-2014 04:50:22 Setting valves: 31 to 0
11-Sep-2014 04:50:29 Setting valves: 24 to 1
11-Sep-2014 04:50:30 Setting valves: 20 to 0
11-Sep-2014 04:50:30 Setting valves: 22 to 0
11-Sep-2014 04:50:30 Setting valves: 23 to 0
11-Sep-2014 04:50:30 Setting valves: 19 to 0
11-Sep-2014 04:52:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:52:16 Setting valves: 12  18 to 1  1
11-Sep-2014 04:52:17 Setting valves: 16 to 0
11-Sep-2014 04:52:18 Setting valves: 13 to 0
11-Sep-2014 04:52:18 Error: expected to set values 0 read back 1
11-Sep-2014 04:52:18 Retried setting valves; succeeded!
11-Sep-2014 04:52:34 Setting valves: 11 to 0
% Making Code # 148 = [0.37  0.11  0.06  0.45]
11-Sep-2014 04:55:40 Setting valves: 11 to 1
11-Sep-2014 04:55:40 Setting valves: 11 to 1
11-Sep-2014 04:55:40 Setting valves: 13 to 1
11-Sep-2014 04:55:41 Setting valves: 12  18 to 0  0
11-Sep-2014 04:55:41 Setting valves: 24 to 0
11-Sep-2014 04:55:42 Setting valves: 31 to 0
11-Sep-2014 04:55:49 Setting valves: 24 to 1
11-Sep-2014 04:55:50 Setting valves: 20 to 0
11-Sep-2014 04:55:50 Setting valves: 22 to 0
11-Sep-2014 04:55:50 Setting valves: 23 to 0
11-Sep-2014 04:55:50 Setting valves: 19 to 0
11-Sep-2014 04:57:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 04:57:36 Setting valves: 12  18 to 1  1
11-Sep-2014 04:57:36 Setting valves: 16 to 0
11-Sep-2014 04:57:37 Setting valves: 13 to 0
11-Sep-2014 04:57:54 Setting valves: 11 to 0
% Making Code # 149 = [0.37  0.11  0.15  0.36]
11-Sep-2014 05:01:00 Setting valves: 11 to 1
11-Sep-2014 05:01:00 Setting valves: 11 to 1
11-Sep-2014 05:01:00 Setting valves: 13 to 1
11-Sep-2014 05:01:01 Setting valves: 12  18 to 0  0
11-Sep-2014 05:01:01 Setting valves: 24 to 0
11-Sep-2014 05:01:02 Setting valves: 31 to 0
11-Sep-2014 05:01:09 Setting valves: 24 to 1
11-Sep-2014 05:01:09 Error: expected to set values 1 read back 0
11-Sep-2014 05:01:09 Retried setting valves; succeeded!
11-Sep-2014 05:01:10 Setting valves: 20 to 0
11-Sep-2014 05:01:10 Setting valves: 22 to 0
11-Sep-2014 05:01:10 Setting valves: 23 to 0
11-Sep-2014 05:01:10 Setting valves: 19 to 0
11-Sep-2014 05:02:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:02:56 Setting valves: 12  18 to 1  1
11-Sep-2014 05:02:57 Setting valves: 16 to 0
11-Sep-2014 05:02:57 Setting valves: 13 to 0
11-Sep-2014 05:03:14 Setting valves: 11 to 0
% Making Code # 150 = [0.37  0.11  0.28  0.23]
11-Sep-2014 05:06:20 Setting valves: 11 to 1
11-Sep-2014 05:06:20 Setting valves: 11 to 1
11-Sep-2014 05:06:20 Setting valves: 13 to 1
11-Sep-2014 05:06:21 Setting valves: 12  18 to 0  0
11-Sep-2014 05:06:22 Setting valves: 24 to 0
11-Sep-2014 05:06:22 Setting valves: 31 to 0
11-Sep-2014 05:06:29 Setting valves: 24 to 1
11-Sep-2014 05:06:30 Setting valves: 20 to 0
11-Sep-2014 05:06:30 Setting valves: 22 to 0
11-Sep-2014 05:06:30 Setting valves: 23 to 0
11-Sep-2014 05:06:30 Setting valves: 19 to 0
11-Sep-2014 05:08:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:08:16 Setting valves: 12  18 to 1  1
11-Sep-2014 05:08:17 Setting valves: 16 to 0
11-Sep-2014 05:08:18 Setting valves: 13 to 0
11-Sep-2014 05:08:34 Setting valves: 11 to 0
% Making Code # 151 = [0.37  0.11  0.47  0.04]
11-Sep-2014 05:11:39 Setting valves: 11 to 1
11-Sep-2014 05:11:40 Setting valves: 11 to 1
11-Sep-2014 05:11:40 Setting valves: 13 to 1
11-Sep-2014 05:11:40 Setting valves: 12  18 to 0  0
11-Sep-2014 05:11:41 Setting valves: 24 to 0
11-Sep-2014 05:11:42 Setting valves: 31 to 0
11-Sep-2014 05:11:49 Setting valves: 24 to 1
11-Sep-2014 05:11:50 Setting valves: 20 to 0
11-Sep-2014 05:11:50 Setting valves: 22 to 0
11-Sep-2014 05:11:50 Setting valves: 19 to 0
11-Sep-2014 05:13:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:13:36 Setting valves: 12  18 to 1  1
11-Sep-2014 05:13:37 Setting valves: 16 to 0
11-Sep-2014 05:13:37 Setting valves: 13 to 0
11-Sep-2014 05:13:54 Setting valves: 11 to 0
% Making Code # 152 = [0.37  0.20  0.00  0.43]
11-Sep-2014 05:16:59 Setting valves: 11 to 1
11-Sep-2014 05:17:00 Setting valves: 11 to 1
11-Sep-2014 05:17:00 Setting valves: 13 to 1
11-Sep-2014 05:17:00 Setting valves: 12  18 to 0  0
11-Sep-2014 05:17:01 Setting valves: 24 to 0
11-Sep-2014 05:17:02 Setting valves: 31 to 0
11-Sep-2014 05:17:09 Setting valves: 24 to 1
11-Sep-2014 05:17:10 Setting valves: 20 to 0
11-Sep-2014 05:17:10 Setting valves: 22 to 0
11-Sep-2014 05:17:10 Setting valves: 23 to 0
11-Sep-2014 05:17:10 Setting valves: 19 to 0
11-Sep-2014 05:18:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:18:56 Setting valves: 12  18 to 1  1
11-Sep-2014 05:18:57 Setting valves: 16 to 0
11-Sep-2014 05:18:58 Setting valves: 13 to 0
11-Sep-2014 05:19:14 Setting valves: 11 to 0
% Making Code # 153 = [0.37  0.20  0.06  0.37]
11-Sep-2014 05:22:19 Setting valves: 11 to 1
11-Sep-2014 05:22:20 Setting valves: 11 to 1
11-Sep-2014 05:22:20 Setting valves: 13 to 1
11-Sep-2014 05:22:20 Setting valves: 12  18 to 0  0
11-Sep-2014 05:22:21 Setting valves: 24 to 0
11-Sep-2014 05:22:22 Setting valves: 31 to 0
11-Sep-2014 05:22:29 Setting valves: 24 to 1
11-Sep-2014 05:22:30 Setting valves: 20 to 0
11-Sep-2014 05:22:30 Setting valves: 22 to 0
11-Sep-2014 05:22:30 Setting valves: 23 to 0
11-Sep-2014 05:22:30 Setting valves: 19 to 0
11-Sep-2014 05:24:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:24:16 Setting valves: 12  18 to 1  1
11-Sep-2014 05:24:16 Setting valves: 16 to 0
11-Sep-2014 05:24:17 Setting valves: 13 to 0
11-Sep-2014 05:24:34 Setting valves: 11 to 0
% Making Code # 154 = [0.37  0.20  0.15  0.28]
11-Sep-2014 05:27:40 Setting valves: 11 to 1
11-Sep-2014 05:27:40 Setting valves: 11 to 1
11-Sep-2014 05:27:40 Setting valves: 13 to 1
11-Sep-2014 05:27:41 Setting valves: 12  18 to 0  0
11-Sep-2014 05:27:41 Setting valves: 24 to 0
11-Sep-2014 05:27:42 Setting valves: 31 to 0
11-Sep-2014 05:27:49 Setting valves: 24 to 1
11-Sep-2014 05:27:50 Setting valves: 20 to 0
11-Sep-2014 05:27:50 Setting valves: 22 to 0
11-Sep-2014 05:27:50 Setting valves: 23 to 0
11-Sep-2014 05:27:50 Setting valves: 19 to 0
11-Sep-2014 05:29:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:29:36 Setting valves: 12  18 to 1  1
11-Sep-2014 05:29:37 Setting valves: 16 to 0
11-Sep-2014 05:29:38 Setting valves: 13 to 0
11-Sep-2014 05:29:54 Setting valves: 11 to 0
% Making Code # 155 = [0.37  0.20  0.28  0.15]
11-Sep-2014 05:32:59 Setting valves: 11 to 1
11-Sep-2014 05:33:00 Setting valves: 11 to 1
11-Sep-2014 05:33:00 Setting valves: 13 to 1
11-Sep-2014 05:33:00 Setting valves: 12  18 to 0  0
11-Sep-2014 05:33:01 Setting valves: 24 to 0
11-Sep-2014 05:33:02 Setting valves: 31 to 0
11-Sep-2014 05:33:09 Setting valves: 24 to 1
11-Sep-2014 05:33:10 Setting valves: 20 to 0
11-Sep-2014 05:33:10 Setting valves: 22 to 0
11-Sep-2014 05:33:10 Setting valves: 19 to 0
11-Sep-2014 05:34:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:34:56 Setting valves: 12  18 to 1  1
11-Sep-2014 05:34:57 Setting valves: 16 to 0
11-Sep-2014 05:34:57 Setting valves: 13 to 0
11-Sep-2014 05:35:14 Setting valves: 11 to 0
% Making Code # 156 = [0.37  0.32  0.00  0.31]
11-Sep-2014 05:38:20 Setting valves: 11 to 1
11-Sep-2014 05:38:20 Setting valves: 11 to 1
11-Sep-2014 05:38:20 Setting valves: 13 to 1
11-Sep-2014 05:38:21 Setting valves: 12  18 to 0  0
11-Sep-2014 05:38:21 Setting valves: 24 to 0
11-Sep-2014 05:38:22 Setting valves: 31 to 0
11-Sep-2014 05:38:29 Setting valves: 24 to 1
11-Sep-2014 05:38:30 Setting valves: 20 to 0
11-Sep-2014 05:38:30 Setting valves: 22 to 0
11-Sep-2014 05:38:30 Setting valves: 23 to 0
11-Sep-2014 05:38:30 Setting valves: 19 to 0
11-Sep-2014 05:40:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:40:16 Setting valves: 12  18 to 1  1
11-Sep-2014 05:40:17 Setting valves: 16 to 0
11-Sep-2014 05:40:17 Setting valves: 13 to 0
11-Sep-2014 05:40:34 Setting valves: 11 to 0
% Making Code # 157 = [0.37  0.32  0.06  0.25]
11-Sep-2014 05:43:39 Setting valves: 11 to 1
11-Sep-2014 05:43:40 Setting valves: 11 to 1
11-Sep-2014 05:43:40 Setting valves: 13 to 1
11-Sep-2014 05:43:40 Setting valves: 12  18 to 0  0
